state,ref_cv,test,cv_time
"(0, 2, 2, 1)",0.9353587231352718,0.9370093298441233,0.48153139900000497
"(0, 2, 2, 2)",0.9455594184576486,0.9539196723176697,0.7922304850000046
"(0, 2, 3, 0)",0.9174778761061948,0.9164154056206621,0.2575052939999978
"(0, 2, 3, 1)",0.9307522123893806,0.9364973262032086,0.40840773100001115
"(0, 2, 3, 2)",0.9413558786346398,0.9504636477414949,0.6302657040000099
"(0, 3, 0, 0)",0.9192714917825537,0.9310786210035272,0.361718575999987
"(0, 3, 0, 1)",0.9329408975979773,0.9418022528160199,0.6030464049999864
"(0, 3, 0, 2)",0.9464443742098609,0.9565650244623962,1.1331061430000204
"(0, 3, 1, 0)",0.9202196586599241,0.9317470702013882,0.2900944529999947
"(0, 3, 1, 1)",0.9326327433628319,0.9416600295824327,0.5304227350000019
"(0, 3, 1, 2)",0.9463653603034133,0.9554272385936967,0.8437218209999742
"(0, 3, 2, 0)",0.9248893805309735,0.9236261235635453,0.26342818599999873
"(0, 3, 2, 1)",0.9347108091024021,0.9388866765274775,0.4034372819999703
"(0, 3, 2, 2)",0.9442556890012641,0.9548583456593468,0.7375350749999825
"(0, 3, 3, 0)",0.9174778761061948,0.9164154056206621,0.2136287829999901
"(0, 3, 3, 1)",0.9307522123893806,0.9364973262032086,0.3236129379999966
"(0, 3, 3, 2)",0.9412136536030342,0.9501223119808853,0.5650571279999781
"(0, 4, 0, 0)",0.9194453223767383,0.9312777335305495,0.3419469400000139
"(0, 4, 0, 1)",0.9326406447534765,0.9405506883604505,0.6042253030000211
"(0, 4, 0, 2)",0.946381163084703,0.955797019001024,1.0877909719999934
"(0, 4, 1, 0)",0.9202196586599241,0.9317470702013882,0.2894955119999736
"(0, 4, 1, 1)",0.9326327433628319,0.9416600295824327,0.47636363499998424
"(0, 4, 1, 2)",0.9463653603034133,0.9556547957674366,0.8837459350000358
"(0, 4, 2, 0)",0.9248893805309735,0.9236261235635453,0.2550753539999846
"(0, 4, 2, 1)",0.9347108091024021,0.9388866765274775,0.40764115000001766
"(0, 4, 2, 2)",0.9442556890012641,0.9548583456593468,0.7324596930000098
"(0, 4, 3, 0)",0.9174778761061948,0.9164154056206621,0.21833494399999154
"(0, 4, 3, 1)",0.9307522123893806,0.9364973262032086,0.3216804439999805
"(0, 4, 3, 2)",0.9412136536030342,0.9501223119808853,0.573076355000012
"(1, 0, 0, 0)",0.921768331226296,0.9324581863693253,0.16469496700000263
"(1, 0, 0, 1)",0.9322060682680153,0.9475338491295939,0.2156542029999855
"(1, 0, 0, 2)",0.9413716814159294,0.9558112413243828,0.3526065009999684
"(1, 0, 1, 0)",0.9208833754740834,0.9320457389919218,0.16327528800002256
"(1, 0, 1, 1)",0.9329408975979774,0.9479605188303561,0.2380720300000121
"(1, 0, 1, 2)",0.9408185840707963,0.9563801342587327,0.3157143020000035
"(1, 0, 2, 0)",0.9195006321112515,0.9293434975537604,0.16360847499998954
"(1, 0, 2, 1)",0.9321902654867257,0.9463960632608943,0.21825659300003508
"(1, 0, 2, 2)",0.9399020227560051,0.9555552395039254,0.3219995069999868
"(1, 0, 3, 0)",0.9176991150442477,0.9223603367846172,0.15730647399999498
"(1, 0, 3, 1)",0.9290297092288243,0.9412902491751052,0.20949737200004392
"(1, 0, 3, 2)",0.9371365360303413,0.950193423597679,0.31527370800000654
"(1, 1, 0, 0)",0.933557206068268,0.9440209352599841,0.18705711499995914
"(1, 1, 0, 1)",0.9419405815423515,0.9568210262828536,0.2800569959999848
"(1, 1, 0, 2)",0.9485698482932996,0.9626664011832973,0.4545677340000225
"(1, 1, 1, 0)",0.9333517699115044,0.943964045966549,0.2362922589999812
"(1, 1, 1, 1)",0.9405894437420986,0.9568921378996474,0.2991210530000217
"(1, 1, 1, 2)",0.9474794563843236,0.9632352941176471,0.4615261619999842
"(1, 1, 2, 0)",0.9329013906447535,0.9437791557628854,0.19422666700000946
"(1, 1, 2, 1)",0.942272439949431,0.9567214700193424,0.2965717690000247
"(1, 1, 2, 2)",0.9476690897597978,0.9622681761292523,0.4586350390000007
"(1, 1, 3, 0)",0.9300647914032869,0.9362271020593924,0.18943077699998412
"(1, 1, 3, 1)",0.9419010745891278,0.953862783024235,0.26757767300000523
"(1, 1, 3, 2)",0.9483565107458913,0.9608886107634542,0.4415558379999993
"(1, 2, 0, 0)",0.9424857774968395,0.94757651609967,0.23395358799996302
"(1, 2, 0, 1)",0.9498182680151706,0.9642308567527592,0.38570115199996735
"(1, 2, 0, 2)",0.9512010113780025,0.9671037660712255,0.6959067739999796
"(1, 2, 1, 0)",0.9422250316055626,0.9481454090340199,0.24489947300003223
"(1, 2, 1, 1)",0.9491703539823009,0.9623819547161224,0.41701137699999435
"(1, 2, 1, 2)",0.9513037294563844,0.9659802025258846,0.6930328700000246
"(1, 2, 2, 0)",0.9422645385587863,0.9431249288883832,0.24313493400001107
"(1, 2, 2, 1)",0.9491150442477876,0.9597223802480372,0.3912726049999833
"(1, 2, 2, 2)",0.952631163084703,0.9647286380703152,0.6578143700000396
"(1, 2, 3, 0)",0.9376659292035396,0.9432529297986119,0.22519931499999757
"(1, 2, 3, 1)",0.9455436156763589,0.9599783820684947,0.3632797520000395
"(1, 2, 3, 2)",0.9510982932996207,0.9645295255432927,0.628449336000017
"(1, 3, 0, 0)",0.9413321744627053,0.9473062919558539,0.3374300839999478
"(1, 3, 0, 1)",0.9501580278128952,0.9614575036978041,0.5405469870000275
"(1, 3, 0, 2)",0.9539190897597978,0.9668335419274092,1.0020047270000418
"(1, 3, 1, 0)",0.940549936788875,0.9475054044828763,0.29284262999999555
"(1, 3, 1, 1)",0.950031605562579,0.9620832859255888,0.4955125459999863
"(1, 3, 1, 2)",0.953618836915297,0.9665206508135168,0.9751992789999804
"(1, 3, 2, 0)",0.940194374209861,0.9453862783024235,0.258745622000049
"(1, 3, 2, 1)",0.9502133375474084,0.9610877232904768,0.4589711829999601
"(1, 3, 2, 2)",0.954108723135272,0.9653259756513823,0.860729187000004
"(1, 3, 3, 0)",0.9374604930467761,0.9432529297986119,0.22525962200001004
"(1, 3, 3, 1)",0.9455278128950695,0.9596512686312436,0.40624245800000836
"(1, 3, 3, 2)",0.9503239570164348,0.965297531004665,0.6418060139999966
"(1, 4, 0, 0)",0.9412373577749683,0.9484725224712709,0.4184794669999974
"(1, 4, 0, 1)",0.9498893805309734,0.961685060871544,0.610057329999961
"(1, 4, 0, 2)",0.9527338811630848,0.9672033223347366,1.1143770429999904
"(1, 4, 1, 0)",0.940549936788875,0.9479036295369212,0.29403727899995147
"(1, 4, 1, 1)",0.950031605562579,0.9627375128000911,0.4847691410000152
"(1, 4, 1, 2)",0.953618836915297,0.9672033223347366,0.8440276100000119
"(1, 4, 2, 0)",0.940194374209861,0.9453862783024235,0.25294637600001124
"(1, 4, 2, 1)",0.9502133375474084,0.9610877232904768,0.43909127400002035
"(1, 4, 2, 2)",0.954108723135272,0.9654397542382523,0.7675047669999913
"(1, 4, 3, 0)",0.9374604930467761,0.9432529297986119,0.2184155950000104
"(1, 4, 3, 1)",0.9455278128950695,0.9596512686312436,0.337457416999996
"(1, 4, 3, 2)",0.9503239570164348,0.965297531004665,0.6342282269999941
"(2, 0, 0, 0)",0.9380609987357775,0.9525258846285128,0.16241563099998757
"(2, 0, 0, 1)",0.9458596713021492,0.9616281715781089,0.2146745919999944
"(2, 0, 0, 2)",0.9489886219974716,0.9623677323927636,0.3618215340000006
"(2, 0, 1, 0)",0.9388590391908975,0.9527676641256115,0.15886293700003762
"(2, 0, 1, 1)",0.9469500632111252,0.9599214927750598,0.20157959499999833
"(2, 0, 1, 2)",0.950063211125158,0.9619126180452838,0.29549668199996404
"(2, 0, 2, 0)",0.9389854614412136,0.9524263283650017,0.16105740399996193
"(2, 0, 2, 1)",0.94695796460177,0.9582717032654455,0.2088672560000191
"(2, 0, 2, 2)",0.9494469026548673,0.9604903857094095,0.3012581639999894
"(2, 0, 3, 0)",0.9348451327433628,0.9485294117647058,0.15867033000000674
"(2, 0, 3, 1)",0.9436551833122631,0.9574183638639208,0.21042104700001119
"(2, 0, 3, 2)",0.9480088495575221,0.961457503697804,0.31128664799996386
"(2, 1, 0, 0)",0.9467683312262958,0.960021049038571,0.19544282599997587
"(2, 1, 0, 1)",0.9519279393173198,0.9660939811127546,0.27748448200003395
"(2, 1, 0, 2)",0.9525600505689003,0.9646433041301626,0.4658869250000066
"(2, 1, 1, 0)",0.947471554993679,0.9608886107634543,0.20104887399998006
"(2, 1, 1, 1)",0.9529551201011378,0.9671179883945842,0.2856379099999913
"(2, 1, 1, 2)",0.9524494310998735,0.9670326544544318,0.4360857879999571
"(2, 1, 2, 0)",0.9471080910240204,0.9596512686312437,0.2507933499999808
"(2, 1, 2, 1)",0.9539348925410873,0.9662646489930595,0.29593576799999255
"(2, 1, 2, 2)",0.9548040455120101,0.9648993059506201,0.467470574999993
"(2, 1, 3, 0)",0.944808786346397,0.9598219365115486,0.19575163000001794
"(2, 1, 3, 1)",0.9507980404551202,0.9657242007054272,0.3037821229999622
"(2, 1, 3, 2)",0.9543299620733249,0.9669188758675616,0.49221514100003105
"(2, 2, 0, 0)",0.9521570796460177,0.9667624303106155,0.24730442599997104
"(2, 2, 0, 1)",0.9539348925410872,0.9708157924678575,0.4026631689999931
"(2, 2, 0, 2)",0.955957648546144,0.9702753441802253,0.7308046840000202
"(2, 2, 1, 0)",0.9509718710493047,0.9634059619979519,0.26582297700002755
"(2, 2, 1, 1)",0.9533185840707963,0.9680566617362611,0.42296635999997534
"(2, 2, 1, 2)",0.9555625790139064,0.9681419956764137,0.81214184199996
"(2, 2, 2, 0)",0.9518015170670038,0.9646717487768802,0.2723855859999844
"(2, 2, 2, 1)",0.9541561314791405,0.9690522243713732,0.4225919560000193
"(2, 2, 2, 2)",0.9560366624525916,0.9689384457845033,0.7005046539999853
"(2, 2, 3, 0)",0.9491545512010113,0.9631641825008533,0.25308584199996176
"(2, 2, 3, 1)",0.9535003160556258,0.9664922061667994,0.4273749329999532
"(2, 2, 3, 2)",0.9559734513274336,0.9684833314370236,0.7638628579999818
"(2, 3, 0, 0)",0.9531131479140329,0.9647570827170326,0.34136474999996835
"(2, 3, 0, 1)",0.9526390644753476,0.9670895437478667,0.5603406879999966
"(2, 3, 0, 2)",0.9548988621997472,0.9692797815451132,1.524407258999986
"(2, 3, 1, 0)",0.9532553729456383,0.9641597451359655,0.49815528599998515
"(2, 3, 1, 1)",0.9541877370417193,0.9679144385026739,0.5927928849999944
"(2, 3, 1, 2)",0.9555309734513273,0.9691944476049607,1.4153724720000014
"(2, 3, 2, 0)",0.9518726295828065,0.966122425759472,0.3439556739999716
"(2, 3, 2, 1)",0.9540139064475348,0.9672886562748891,0.5013564309999765
"(2, 3, 2, 2)",0.9534608091024019,0.967573102742064,1.0424537500000497
"(2, 3, 3, 0)",0.948949115044248,0.9637615200819205,0.23501973999998427
"(2, 3, 3, 1)",0.9533659924146649,0.9668904312208443,0.5801732310000034
"(2, 3, 3, 2)",0.9555625790139064,0.9701615655933553,0.9632881549999865
"(2, 4, 0, 0)",0.9528919089759798,0.9664353168733645,0.37655397000003177
"(2, 4, 0, 1)",0.9542035398230088,0.9703606781203777,0.8865209800000002
"(2, 4, 0, 2)",0.9564633375474083,0.9724655819774719,1.5247105070000089
"(2, 4, 1, 0)",0.9532553729456383,0.9661508704061895,0.2988456539999902
"(2, 4, 1, 1)",0.9543773704171933,0.9673171009216065,0.678764593999972
"(2, 4, 1, 2)",0.9549936788874842,0.9683695528501536,1.231609101999993
"(2, 4, 2, 0)",0.9518726295828065,0.966122425759472,0.38115907899998547
"(2, 4, 2, 1)",0.9540139064475348,0.968397997496871,0.6855733549999741
"(2, 4, 2, 2)",0.9534608091024019,0.9688531118443509,1.2092926700000248
"(2, 4, 3, 0)",0.948949115044248,0.9637615200819205,0.24768383000002814
"(2, 4, 3, 1)",0.9533659924146649,0.9668904312208443,0.3909543949999943
"(2, 4, 3, 2)",0.9555625790139064,0.9700193423597678,1.078521787999989
"(3, 0, 0, 0)",0.9479851453855879,0.955910797587894,0.15868035299996563
"(3, 0, 0, 1)",0.9515486725663717,0.9553703493002618,0.40150640500002055
"(3, 0, 0, 2)",0.9528761061946902,0.9544601206053022,0.31873872400001346
"(3, 0, 1, 0)",0.9463732616940581,0.9550859028330868,0.33984472700001334
"(3, 0, 1, 1)",0.9495575221238937,0.9544885652520196,0.2601232519999712
"(3, 0, 1, 2)",0.9493678887484197,0.9601490499487997,0.40994224600001417
"(3, 0, 2, 0)",0.9480009481668773,0.9546307884856071,0.25262056799999755
"(3, 0, 2, 1)",0.951153603034134,0.9573614745704858,0.33152566299997943
"(3, 0, 2, 2)",0.9505689001264223,0.9584992604391854,0.4454071950000298
"(3, 0, 3, 0)",0.9449510113780025,0.9575321424507908,0.3271065220000082
"(3, 0, 3, 1)",0.9495101137800253,0.95958015701445,0.33073866300003374
"(3, 0, 3, 2)",0.951153603034134,0.9590397087268177,0.496048696999992
"(3, 1, 0, 0)",0.9522597977243995,0.9621970645124589,0.203250072000003
"(3, 1, 0, 1)",0.9522281921618203,0.961457503697804,0.3411358269999596
"(3, 1, 0, 2)",0.9544405815423515,0.9639321879622256,0.449268729000039
"(3, 1, 1, 0)",0.9467762326169407,0.9598361588349072,0.20107880799997702
"(3, 1, 1, 1)",0.9486093552465235,0.961741950164979,0.2800239050000073
"(3, 1, 1, 2)",0.952117572692794,0.9638752986687905,0.4679017939999994
"(3, 1, 2, 0)",0.9551042983565108,0.9656957560587098,0.24540845799998579
"(3, 1, 2, 1)",0.9542983565107459,0.9660939811127547,0.33044089999998505
"(3, 1, 2, 2)",0.9560366624525916,0.9642450790761179,0.5206667369999991
"(3, 1, 3, 0)",0.950252844500632,0.9645579701900102,0.20650561799999423
"(3, 1, 3, 1)",0.9526706700379266,0.9648139720104676,0.3139737359999799
"(3, 1, 3, 2)",0.9521649810366626,0.9674877688019116,0.46211740799998324
"(3, 2, 0, 0)",0.9497155499367889,0.9649846398907725,0.24690712599999642
"(3, 2, 0, 1)",0.9518647281921618,0.9671179883945842,0.3940892669999698
"(3, 2, 0, 2)",0.9549304677623262,0.9690522243713734,0.6962505029999875
"(3, 2, 1, 0)",0.9535714285714286,0.9709864603481625,0.26072882700003674
"(3, 2, 1, 1)",0.9557522123893806,0.9666059847536692,0.4084877309999797
"(3, 2, 1, 2)",0.9579487989886222,0.9690806690180906,0.7211730289999991
"(3, 2, 2, 0)",0.9535082174462705,0.9661793150529071,0.24482394699998622
"(3, 2, 2, 1)",0.9563053097345133,0.9662930936397769,0.4089936879999527
"(3, 2, 2, 2)",0.9560682680151708,0.9678859938559563,0.6720380770000247
"(3, 2, 3, 0)",0.9541561314791401,0.9679144385026739,0.24689108500001566
"(3, 2, 3, 1)",0.9563685208596713,0.9699055637728979,0.44508069100004377
"(3, 2, 3, 2)",0.9564001264222503,0.9682557742632837,0.7098163490000502
"(3, 3, 0, 0)",0.9523704171934261,0.9664922061667994,0.3606317989999752
"(3, 3, 0, 1)",0.95480404551201,0.9673171009216065,0.597290987000008
"(3, 3, 0, 2)",0.9574589127686473,0.9677722152690864,0.87977928600003
"(3, 3, 1, 0)",0.9540139064475348,0.9674308795084765,0.3337515399999802
"(3, 3, 1, 1)",0.9550094816687735,0.9697633405393105,0.5943359860000328
"(3, 3, 1, 2)",0.9556573957016437,0.9701331209466378,0.9019227060000503
"(3, 3, 2, 0)",0.9539348925410872,0.972294914097167,0.3240531820000001
"(3, 3, 2, 1)",0.955673198482933,0.9730913642052567,0.46616089799999827
"(3, 3, 2, 2)",0.9555309734513273,0.9732051427921266,0.8342032940000195
"(3, 3, 3, 0)",0.9536504424778762,0.967459324155194,0.2723130640000022
"(3, 3, 3, 1)",0.9544879898862201,0.9682273296165661,0.48098035600003186
"(3, 3, 3, 2)",0.9541561314791405,0.9693935601319832,0.8595858520000093
"(3, 4, 0, 0)",0.954235145385588,0.9686539993173284,0.35834839100004956
"(3, 4, 0, 1)",0.9577433628318583,0.9706735692342701,0.5866204750000179
"(3, 4, 0, 2)",0.9589601769911503,0.9698771191261805,0.8508210440000425
"(3, 4, 1, 0)",0.9521965865992413,0.9697633405393105,0.36121375099997977
"(3, 4, 1, 1)",0.9551991150442477,0.9703037888269427,0.49992572600001495
"(3, 4, 1, 2)",0.9564949431099874,0.9713846854022073,0.8402806670000018
"(3, 4, 2, 0)",0.9539348925410872,0.9727215837979292,0.31233154500000637
"(3, 4, 2, 1)",0.955673198482933,0.9732051427921266,0.4524795919999747
"(3, 4, 2, 2)",0.9555309734513273,0.9725224712709069,0.8227129419999528
"(3, 4, 3, 0)",0.9536504424778762,0.967459324155194,0.25591020799998887
"(3, 4, 3, 1)",0.9544879898862201,0.9682273296165661,0.42876117299999805
"(3, 4, 3, 2)",0.9541561314791405,0.9693935601319832,0.8570805570000175
"(4, 0, 0, 0)",0.9350031605562579,0.9484014108544772,0.15246187099995723
"(4, 0, 0, 1)",0.9261219974715551,0.9539765616111048,0.20078341499998942
"(4, 0, 0, 2)",0.9154551201011378,0.9502218682443964,0.30671075599997266
"(4, 0, 1, 0)",0.9381163084702907,0.9503925361247013,0.1555091129999937
"(4, 0, 1, 1)",0.9403445006321114,0.9493685288428718,0.20754719600000726
"(4, 0, 1, 2)",0.9494310998735778,0.9515303219934007,0.3015090690000193
"(4, 0, 2, 0)",0.94326801517067,0.9603197178291045,0.16456036699997867
"(4, 0, 2, 1)",0.9440581542351454,0.9584992604391853,0.22946669000003794
"(4, 0, 2, 2)",0.9480246523388116,0.961798839458414,0.31695627100003776
"(4, 0, 3, 0)",0.9448798988621997,0.9569632495164411,0.20875726499997427
"(4, 0, 3, 1)",0.9481826801517066,0.9611446125839117,0.24608245299998543
"(4, 0, 3, 2)",0.948909608091024,0.9624815109796336,0.3388265720000163
"(4, 1, 0, 0)",0.9397597977243993,0.9569916941631585,0.20917271999996956
"(4, 1, 0, 1)",0.9466340075853351,0.9612583911707817,0.2923886500000208
"(4, 1, 0, 2)",0.951991150442478,0.9691375583115257,0.48819107799999983
"(4, 1, 1, 0)",0.9394437420986094,0.9553987939469791,0.2019348050000076
"(4, 1, 1, 1)",0.9452117572692794,0.9590112640801001,0.29602394999994885
"(4, 1, 1, 2)",0.9475505689001263,0.9606041642962795,0.46801965999998174
"(4, 1, 2, 0)",0.9444848293299621,0.9661508704061896,0.1972660229999974
"(4, 1, 2, 1)",0.9492098609355246,0.9684833314370235,0.2857768750000105
"(4, 1, 2, 2)",0.9503476611883691,0.9696495619524406,0.5608806420000292
"(4, 1, 3, 0)",0.9461283185840708,0.9550290135396519,0.19452274200000375
"(4, 1, 3, 1)",0.9477560050568901,0.956906360223006,0.341917039000009
"(4, 1, 3, 2)",0.948909608091024,0.9606041642962795,0.4857826030000183
"(4, 2, 0, 0)",0.9517067003792669,0.9690806690180908,0.2582585789999712
"(4, 2, 0, 1)",0.9567793931731984,0.9702184548867903,0.34048062600004414
"(4, 2, 0, 2)",0.9568109987357774,0.9704175674138127,0.4105278860000112
"(4, 2, 1, 0)",0.9475979772439949,0.9643304130162703,0.25298409399999855
"(4, 2, 1, 1)",0.9514380530973451,0.9682842189100012,0.41268148899996504
"(4, 2, 1, 2)",0.9522597977243995,0.968796222550916,0.677728046000027
"(4, 2, 2, 0)",0.9541403286978507,0.9631357378541359,0.26176659899999777
"(4, 2, 2, 1)",0.9558470290771176,0.9639321879622255,0.38281994600004055
"(4, 2, 2, 2)",0.9561472819216181,0.9650130845374901,0.67097853599995
"(4, 2, 3, 0)",0.9500790139064476,0.9583285925588805,0.23670206700001017
"(4, 2, 3, 1)",0.9511061946902654,0.9622823984526112,0.3697942219999959
"(4, 2, 3, 2)",0.9515960809102403,0.962737512800091,0.7012683680000009
"(4, 3, 0, 0)",0.9522597977243994,0.9724371373307543,0.31846433600003365
"(4, 3, 0, 1)",0.9540613147914033,0.9715553532825123,0.37251364200000125
"(4, 3, 0, 2)",0.9539190897597978,0.9712993514620548,0.43696802799996703
"(4, 3, 1, 0)",0.9484671302149177,0.9632210717942883,0.2942452860000344
"(4, 3, 1, 1)",0.9502054361567636,0.9644157469564227,0.513169720999997
"(4, 3, 1, 2)",0.9512326169405816,0.96512686312436,0.807148557000005
"(4, 3, 2, 0)",0.9493994943109987,0.9611446125839117,0.32611136399998486
"(4, 3, 2, 1)",0.9505847029077119,0.9619695073387188,0.4622182009999847
"(4, 3, 2, 2)",0.9503318584070797,0.9636192968483333,0.753255447000015
"(4, 3, 3, 0)",0.9481984829329961,0.9575605870975082,0.27588997599997356
"(4, 3, 3, 1)",0.9500474083438686,0.9596939356013199,0.4341112609999982
"(4, 3, 3, 2)",0.9510113780025284,0.9619695073387189,0.7416530240000156
"(4, 4, 0, 0)",0.954740834386852,0.9617703948116963,0.3366531749999808
"(4, 4, 0, 1)",0.9548040455120101,0.9614575036978041,0.3819142579999948
"(4, 4, 0, 2)",0.9550410872313527,0.9601206053020821,0.449781148999989
"(4, 4, 1, 0)",0.9507269279393175,0.9692797815451133,0.2966769290000002
"(4, 4, 1, 1)",0.9525916561314791,0.97090112640801,0.5290938159999996
"(4, 4, 1, 2)",0.9533501896333755,0.9709295710547275,0.8095573049999985
"(4, 4, 2, 0)",0.9493994943109987,0.9647855273637502,0.28741584499999817
"(4, 4, 2, 1)",0.9505847029077119,0.9672602116281716,0.5035158599999932
"(4, 4, 2, 2)",0.9503318584070797,0.9681988849698486,0.8135524150000037
"(4, 4, 3, 0)",0.9481984829329961,0.9575605870975082,0.2931599909999818
"(4, 4, 3, 1)",0.9500474083438686,0.9596939356013199,0.4491388580000262
"(4, 4, 3, 2)",0.9510113780025284,0.9619695073387189,0.7821513039999672
